Date,Open,High,Low,Close,Adj Close,Volume
2011-12-28,126.510002,126.529999,124.730003,124.830002,103.071587,119107100
2011-12-29,125.239998,126.250000,124.860001,126.120003,104.136726,123507200
2011-12-30,126.019997,126.330002,125.500000,125.500000,103.624809,95599000
2012-01-03,127.760002,128.380005,127.430000,127.500000,105.276207,193697900
2012-01-04,127.199997,127.809998,126.709999,127.699997,105.441338,127186500
2012-01-05,127.010002,128.229996,126.430000,128.039993,105.722054,173895000
2012-01-06,128.199997,128.220001,127.290001,127.709999,105.449608,148050000
2012-01-09,128.000000,128.179993,127.410004,128.020004,105.705544,99530200
2012-01-10,129.389999,129.649994,128.949997,129.130005,106.622086,115282000
2012-01-11,128.729996,129.369995,128.520004,129.199997,106.679863,111540700
2012-01-12,129.570007,129.699997,128.539993,129.509995,106.935829,118983700
2012-01-13,128.639999,129.050003,127.720001,128.839996,106.382622,179836200
2012-01-17,130.080002,130.320007,128.899994,129.339996,106.795479,132209200
2012-01-18,129.309998,130.839996,129.080002,130.770004,107.976242,163395200
2012-01-19,131.220001,131.570007,130.800003,131.460007,108.545937,126328900
